stage,stage_group,dataset,alpha,num_clients,seed,method,round,train_loss,test_accuracy,CR,CA,DI,N_eff,cos_delta_corrected_vs_base,rel_delta_change,corrected_delta_norm,base_delta_norm,graph_density,mean_degree,max_degree,min_degree,connected_components,positive_edge_count,negative_edge_count,signed_edge_ratio,graph_source,graph_mode,graph_preset,operator_type,lambda,clip_threshold,cap_threshold,client_contribution_weights,max_contribution,contribution_entropy,top1_client_id_by_contribution,top3_contribution_mass,status,result_path
stage1,stage1_main,fashionmnist,0.1,20,42,ema_update_graph_correction,11,0.23415950935245866,0.8071,0.43157894736842106,0.6059417199765054,0.14874283554381754,10.935598299309062,0.9997148862986276,0.03617658681246436,0.35275431630929166,0.36271531223142606,0.24736842105263157,1.8632605190400757,2.795881293680348,1.074017492838406,1.0,47.0,0.0,0.0,client_ema_update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14874283554381754,2.5687908931641315,11,0.41280153128889696,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_ema_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,ema_update_graph_correction,12,0.218133140134392,0.8254,0.5263157894736842,0.6844791116022451,0.1397485565306233,11.476852902706986,0.9995610893060023,0.04254724885353118,0.2515095326340825,0.25954988465705126,0.24736842105263157,1.8936827320561112,2.8223967385083433,1.1495897743324348,1.0,47.0,0.0,0.0,client_ema_update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1397485565306233,2.5873229092979737,11,0.3737891098518976,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_ema_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,ema_update_graph_correction,13,0.21587674565654505,0.7999,0.5263157894736842,0.6847469928499528,0.1450163570650232,11.620506305616034,0.9994235704570351,0.04164545593412961,0.23949864070366547,0.24556339781620135,0.24210526315789474,1.9042720937291022,2.9073049932456025,1.1206421373885322,1.0,46.0,0.0,0.0,client_ema_update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1450163570650232,2.599882182103617,11,0.3672290475369492,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_ema_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,ema_update_graph_correction,14,0.21480630473162504,0.7793,0.5052631578947369,0.6887478458052674,0.15965515423508597,11.476205491309699,0.9993587689897259,0.04297659625127833,0.23752126294643744,0.2434641335172755,0.24736842105263157,1.975711340236241,3.0241074804090373,1.1261786518156893,1.0,47.0,0.0,0.0,client_ema_update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.15965515423508597,2.6024951670113676,11,0.37296891565980406,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_ema_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,ema_update_graph_correction,15,0.2057806174716748,0.8219,0.5210526315789473,0.6877029859678145,0.15949601476219455,11.32932597043339,0.9994156236296222,0.043035922960496374,0.2384894176596728,0.24503973182855002,0.24210526315789474,1.9945849830905573,3.113518324498643,1.0875491118269802,1.0,46.0,0.0,0.0,client_ema_update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.15949601476219455,2.5988816159638803,11,0.39642302396399376,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_ema_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,ema_update_graph_correction,16,0.1912045362419647,0.84,0.5421052631578948,0.730612845679496,0.1418648983698992,11.453688544530356,0.9993471811482082,0.051526211394437055,0.19224054527453246,0.19970794751824125,0.24210526315789474,1.9906365264131587,3.0377985521308695,1.1286933689798868,1.0,46.0,0.0,0.0,client_ema_update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1418648983698992,2.5954616808661037,11,0.3860589232598653,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_ema_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,ema_update_graph_correction,17,0.18864918359259017,0.8273,0.5526315789473685,0.7171894004857309,0.14245833209670114,11.519956050305078,0.999389652127757,0.04978131459101183,0.2003634077932629,0.20786237882090447,0.24736842105263157,2.0049619644645227,2.938655227147514,1.1020096207675187,1.0,47.0,0.0,0.0,client_ema_update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14245833209670114,2.594069984802511,11,0.36469232520700917,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_ema_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,ema_update_graph_correction,18,0.19269905851433883,0.8255,0.5157894736842106,0.7176476277695443,0.15853872088483772,11.433457644438379,0.9992927691786623,0.04973392328599151,0.19753977541282078,0.20433540256903981,0.24736842105263157,2.0121986086548844,2.998650125337802,1.0453519552472457,1.0,47.0,0.0,0.0,client_ema_update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.15853872088483772,2.5997511210909328,11,0.3670716319390325,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_ema_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,ema_update_graph_correction,19,0.1898541109730698,0.8341,0.5052631578947369,0.7412499834907271,0.1613986024292349,11.5029548071853,0.9990652320489852,0.05007727499878458,0.17896617551720062,0.18378400519276705,0.25263157894736843,2.058570100607176,3.101943620185938,1.0143561207191125,1.0,48.0,0.0,0.0,client_ema_update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1613986024292349,2.606981908311841,11,0.36564988751226807,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_ema_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,ema_update_graph_correction,20,0.17733200597989596,0.8417,0.5368421052631579,0.7718078935226211,0.14690286815820358,11.633920427746075,0.9988577317940123,0.05521462194034306,0.1535163499740305,0.1580701202875916,0.24736842105263157,2.0417393795573604,3.082780357030603,1.0088361096491627,1.0,47.0,0.0,0.0,client_ema_update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14690286815820358,2.606509229871207,11,0.3707908059571638,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_ema_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,random_graph_control,1,1.2673162268786942,0.3437,0.18947368421052632,0.44800258991163655,0.1704663586900485,10.252526605626691,0.9998504222978187,0.04657251462177439,1.0671147085595858,1.1155187702345126,0.2736842105263158,2.0441620335894735,4.05151862060873,0.8425547506604597,1.0,52.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1704663586900485,2.4858288810404483,11,0.40146876649104396,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_random_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,random_graph_control,2,0.6533142899916955,0.5972,0.28421052631578947,0.4889386176628807,0.14999218882053209,10.866141815455002,0.999752960205981,0.03481927549667059,0.8313108246996579,0.8544223878570839,0.2631578947368421,1.8435340069978274,3.238857096327294,0.5590864250771698,1.0,50.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14999218882053209,2.555404001714009,11,0.40507226189542517,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_random_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,random_graph_control,3,0.4487701872966318,0.6874,0.2631578947368421,0.5163453169525756,0.1424140005566786,11.2192666093581,0.9996079361813365,0.033203336242152263,0.6709771242408198,0.6834419331546995,0.24736842105263157,1.9919303387711509,3.4401241300466614,0.39818610055148995,1.0,47.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1424140005566786,2.581009301550802,5,0.38217037096908346,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_random_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,random_graph_control,4,0.37429145928369084,0.6738,0.2631578947368421,0.42910621398598114,0.14881422429038263,11.465895088891301,0.9997406189462388,0.03791711608154247,0.7369960225090019,0.7602400629346404,0.26842105263157895,2.1165241680044735,3.498089520525908,1.173135686556672,1.0,51.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14881422429038263,2.582466923820961,11,0.3716466340507198,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_random_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,random_graph_control,5,0.3600768280601814,0.7327,0.3368421052631579,0.5177310506885135,0.13281486980938947,11.658833537252752,0.9995664111091928,0.040033306225152145,0.5018840507653405,0.5161063594853763,0.24210526315789474,2.0730627477198835,4.153564290463849,0.5792550621077839,1.0,46.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.13281486980938947,2.5930231475821652,11,0.3693176527982577,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_random_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,random_graph_control,6,0.3388378894919432,0.6824,0.3736842105263158,0.557252311729003,0.14443351005452137,11.664205511836105,0.9994031561187449,0.04147551413730241,0.43025366659797903,0.4406309022066296,0.25263157894736843,2.0851053926490075,3.5288923033264643,0.46287140840996954,1.0,48.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14443351005452137,2.6008605161672333,11,0.3708288877837935,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_random_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,random_graph_control,7,0.30328778488154107,0.698,0.34210526315789475,0.5530133801513711,0.1494668881663874,11.196573135989624,0.9994271892852938,0.0418803299592452,0.4412515091760908,0.45267894705876527,0.25263157894736843,2.160876251885095,3.8124715638905418,0.8354877926840297,1.0,48.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1494668881663874,2.573834386243699,11,0.3809433544232725,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_random_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
